eta,gamma,controller,precision,diverged,converged,converged_step,final_loss,log_final_loss,final_alpha,min_alpha,min_update_cosine,max_grad_sat
0.09085175756516867,1.2599210498948732,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,197.0,0.0008697509765625,-3.0606050744518756,1.0,1.0,0.37558841705322266,0.0
0.11328350213326084,1.2599210498948732,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,157.0,0.000518798828125,-3.2850010127443285,1.0,1.0,0.3609675467014313,0.0
0.1412537544622754,1.2599210498948732,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,125.0,0.0003509521484375,-3.4547520933686315,1.0,1.0,0.3639126718044281,0.0
0.17612999928460507,1.2599210498948732,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,100.0,0.000213623046875,-3.6703518929124668,1.0,1.0,0.3674842119216919,0.0
0.21961736002054355,1.2599210498948732,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,79.0,0.0001220703125,-3.913389940074015,1.0,1.0,0.4057513475418091,0.0
0.27384196342643613,1.2599210498948732,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,64.0,6.103515625e-05,-4.214419932180256,1.0,1.0,0.4190790355205536,0.0
0.34145488738336005,1.2599210498948732,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,51.0,4.57763671875e-05,-4.339358666416729,1.0,1.0,0.4423258602619171,0.0
0.42576177390469155,1.2599210498948732,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,41.0,1.52587890625e-05,-4.816479902161777,1.0,1.0,0.49507376551628113,0.0
0.5308844442309882,1.2599210498948732,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,32.0,1.52587890625e-05,-4.816479902161777,1.0,1.0,0.4313310980796814,0.0
0.6619624174845152,1.2599210498948732,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,26.0,1.52587890625e-05,-4.816479902161777,1.0,1.0,0.6761233806610107,0.0
0.8254041852680182,1.2599210498948732,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,21.0,0.0,-12.0,1.0,1.0,0.5222330093383789,0.0
1.0292005271944276,1.2599210498948732,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,16.0,0.0,-12.0,1.0,1.0,0.7698003053665161,0.0
1.2833151855576512,1.2599210498948732,none,"ap_fixed<16,6,AP_RND,AP_SAT>",True,False,,1554.249755859375,,1.0,1.0,0.9979227781295776,0.0
1.600171999495828,1.2599210498948732,none,"ap_fixed<16,6,AP_RND,AP_SAT>",True,False,,1560.05224609375,,1.0,1.0,0.9882822036743164,0.0
1.9952623149688795,1.2599210498948732,none,"ap_fixed<16,6,AP_RND,AP_SAT>",True,False,,1249.24853515625,,1.0,1.0,0.9551082253456116,0.0
0.01,1.3348398541700344,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,False,,0.055389404296875,-1.256573305579746,1.0,1.0,0.41435688734054565,0.0
0.012469049049711741,1.3348398541700344,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,False,,0.03570556640625,-1.447264073201393,1.0,1.0,0.4193154275417328,0.0
0.015547718420411735,1.3348398541700344,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,False,,0.022613525390625,-1.6456317269611846,1.0,1.0,0.41597023606300354,0.0
0.019386526359522076,1.3348398541700344,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,False,,0.0144805908203125,-1.839213718166415,1.0,1.0,0.422839492559433,0.0
0.024173154808041036,1.3348398541700344,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,False,,0.0092926025390625,-2.031862637944088,1.0,1.0,0.40826669335365295,0.0
0.03014162529877389,1.3348398541700344,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,False,,0.00616455078125,-2.2100985654426437,1.0,1.0,0.4119144082069397,0.0
0.037583740428844416,1.3348398541700344,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,449.0,0.004119873046875,-2.385116166359297,1.0,1.0,0.4118553698062897,0.0
0.046863350287889544,1.3348398541700344,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,355.0,0.0028076171875,-2.551662107459478,1.0,1.0,0.40243032574653625,0.0
0.05843414133735175,1.3348398541700344,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,284.0,0.00189208984375,-2.7230582452319325,1.0,1.0,0.35730135440826416,0.0
0.07286181745132274,1.3348398541700344,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,224.0,0.00115966796875,-2.9356663379684087,1.0,1.0,0.3749365210533142,0.0
0.09085175756516867,1.3348398541700344,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,176.0,0.0007171630859375,-3.1443820720824087,1.0,1.0,0.3859690725803375,0.0
0.11328350213326084,1.3348398541700344,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,142.0,0.0004425048828125,-3.3540819317432975,1.0,1.0,0.40425530076026917,0.0
0.1412537544622754,1.3348398541700344,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,112.0,0.0002899169921875,-3.5377263281728744,1.0,1.0,0.3963873088359833,0.0
0.17612999928460507,1.3348398541700344,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,90.0,0.0001678466796875,-3.7750872428780267,1.0,1.0,0.39436909556388855,0.0
0.21961736002054355,1.3348398541700344,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,72.0,0.0001220703125,-3.913389940074015,1.0,1.0,0.49613896012306213,0.0
0.27384196342643613,1.3348398541700344,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,57.0,6.103515625e-05,-4.214419932180256,1.0,1.0,0.43708667159080505,0.0
0.34145488738336005,1.3348398541700344,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,46.0,4.57763671875e-05,-4.339358666416729,1.0,1.0,0.4576042890548706,0.0
0.42576177390469155,1.3348398541700344,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,36.0,3.0517578125e-05,-4.515449920728757,1.0,1.0,0.6985006928443909,0.0
0.5308844442309882,1.3348398541700344,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,29.0,1.52587890625e-05,-4.816479902161777,1.0,1.0,0.5488213300704956,0.0
0.6619624174845152,1.3348398541700344,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,23.0,1.52587890625e-05,-4.816479902161777,1.0,1.0,0.860945999622345,0.0
0.8254041852680182,1.3348398541700344,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,18.0,0.0,-12.0,1.0,1.0,0.8488746881484985,0.0
1.0292005271944276,1.3348398541700344,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,83.0,0.00323486328125,-2.490144069560693,1.0,1.0,0.9999696612358093,0.0
1.2833151855576512,1.3348398541700344,none,"ap_fixed<16,6,AP_RND,AP_SAT>",True,False,,2035.6883544921875,,1.0,1.0,0.9929088950157166,0.0
1.600171999495828,1.3348398541700344,none,"ap_fixed<16,6,AP_RND,AP_SAT>",True,False,,2588.04150390625,,1.0,1.0,0.966653048992157,0.0
1.9952623149688795,1.3348398541700344,none,"ap_fixed<16,6,AP_RND,AP_SAT>",True,False,,2118.44091796875,,1.0,1.0,0.9173933267593384,0.0
0.01,1.4142135623730951,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,False,,0.0493011474609375,-1.307142972597246,1.0,1.0,0.41415414214134216,0.0
